ticket_id,created_at,customer_id,customer_city,channel,priority,issue_type,assigned_agent,status,first_response_mins,resolution_hours,csat_score,reopened_flag,resolved_at,sla_target_hours,sla_met_flag,Month Name,Day of Week
70077,2024-12-22 08:39:00,2282,Alexandria,Email,Low,Technical,Mina,Pending,271.0,,5.0,0,,72,,December,Sunday
71534,2024-09-03 14:05:00,2243,Cairo,Portal,Medium,Account,Youssef,Closed,425.0,135.0,3.0,0,2024-09-09 05:05:00,48,0.0,September,Tuesday
71464,2024-11-02 09:36:00,2004,Giza,Chat,Medium,Billing,Nada,Open,718.0,76.0,4.0,0,,48,,November,Saturday
70849,2025-02-20 01:14:00,2262,Cairo,Chat,High,Delivery,Heba,Resolved,29.0,94.0,1.0,0,2025-02-23 23:14:00,24,0.0,February,Thursday
71100,2024-12-22 06:13:00,2174,Suez,Chat,Medium,Billing,Omar,Closed,51.0,152.0,4.0,0,2024-12-28 14:13:00,48,0.0,December,Sunday
71324,2024-11-11 01:10:00,2206,Mansoura,Email,Low,Complaint,Mina,Resolved,233.0,82.0,4.0,0,2024-11-14 11:10:00,72,0.0,November,Monday
71014,2024-11-04 09:21:00,2494,Alexandria,Email,Medium,Billing,Ali,Resolved,659.0,51.0,4.0,0,2024-11-06 12:21:00,48,0.0,November,Monday
70093,2024-11-06 00:22:00,2484,Alexandria,Portal,Medium,Delivery,Farah,Resolved,174.0,144.0,4.0,0,2024-11-12 00:22:00,48,0.0,November,Wednesday
71165,2024-11-12 23:30:00,2205,Ismailia,Chat,High,Delivery,Sara,Closed,365.0,12.0,5.0,0,2024-11-13 11:30:00,24,1.0,November,Tuesday
70111,2024-09-05 18:00:00,2250,Zagazig,Email,Medium,Delivery,Youssef,Resolved,502.0,66.0,5.0,0,2024-09-08 12:00:00,48,0.0,September,Thursday
70236,2025-01-20 08:19:00,2454,Mansoura,Chat,Medium,Complaint,Heba,Resolved,7.0,91.0,5.0,0,2025-01-24 03:19:00,48,0.0,January,Monday
70308,2025-01-30 22:39:00,2457,Tanta,Chat,Low,Technical,Ali,Resolved,58.0,166.0,4.0,1,2025-02-06 20:39:00,72,0.0,January,Thursday
70870,2024-09-02 12:33:00,2317,Cairo,Email,Medium,Delivery,Nada,Resolved,128.0,103.0,5.0,1,2024-09-06 19:33:00,48,0.0,September,Monday
70962,2025-02-19 05:12:00,2358,Alexandria,Chat,High,Complaint,Mina,Resolved,521.0,19.0,4.0,0,2025-02-20 00:12:00,24,1.0,February,Wednesday
70974,2024-11-24 20:08:00,2224,Mansoura,Email,Medium,Delivery,Youssef,Open,210.0,,3.0,0,,48,,November,Sunday
71022,2024-12-14 20:29:00,2455,Zagazig,Chat,High,Technical,Mina,Resolved,191.0,2.0,5.0,0,2024-12-14 22:29:00,24,1.0,December,Saturday
71034,2024-09-26 01:06:00,2495,Suez,Portal,Low,Billing,Farah,Resolved,227.0,154.0,1.0,0,2024-10-02 11:06:00,72,0.0,September,Thursday
70718,2024-12-05 21:34:00,2324,Suez,Email,Medium,Billing,Ali,Resolved,241.0,12.0,4.0,1,2024-12-06 09:34:00,48,1.0,December,Thursday
71436,2024-09-16 05:29:00,2213,Alexandria,Portal,High,Refund,Heba,Open,191.0,,4.0,0,,24,,September,Monday
70548,2024-09-27 00:43:00,2095,Alexandria,Chat,Medium,Complaint,Mina,Open,634.0,,5.0,0,,48,,September,Friday
71389,2024-12-17 07:20:00,2037,Zagazig,Portal,High,Account,Ali,Resolved,559.0,116.0,4.0,0,2024-12-22 03:20:00,24,0.0,December,Tuesday
71056,2024-12-18 16:04:00,2083,Mansoura,Chat,High,Complaint,Farah,Resolved,264.0,145.0,4.0,0,2024-12-24 17:04:00,24,0.0,December,Wednesday
70884,2024-12-10 22:09:00,2552,Zagazig,Phone,Medium,Account,Sara,Resolved,644.0,167.0,4.0,1,2024-12-17 21:09:00,48,0.0,December,Tuesday
70365,2024-10-30 21:05:00,2464,Mansoura,Chat,Medium,Billing,Heba,Resolved,44.0,156.0,5.0,0,2024-11-06 09:05:00,48,0.0,October,Wednesday
70378,2024-12-19 01:30:00,2448,Cairo,Portal,Medium,Billing,Sara,Resolved,559.0,118.0,3.0,0,2024-12-23 23:30:00,48,0.0,December,Thursday
71242,2024-12-21 09:17:00,2444,Suez,Phone,Low,Billing,Sara,Resolved,620.0,155.0,4.0,0,2024-12-27 20:17:00,72,0.0,December,Saturday
71271,2025-01-18 12:53:00,2016,Giza,Email,Medium,Technical,Farah,Closed,,38.0,4.0,0,2025-01-20 02:53:00,48,1.0,January,Saturday
71346,2024-11-13 00:05:00,2068,Zagazig,Email,Medium,Complaint,Sara,Pending,394.0,75.0,3.0,0,,48,,November,Wednesday
70813,2024-10-23 23:07:00,2285,Cairo,Phone,Medium,Account,Heba,Pending,681.0,,2.0,0,,48,,October,Wednesday
71009,2024-11-27 12:10:00,2061,Suez,Portal,Medium,Complaint,Farah,Resolved,574.0,160.0,3.0,0,2024-12-04 04:10:00,48,0.0,November,Wednesday
70704,2025-02-03 07:03:00,2059,Alexandria,Phone,High,Billing,Nada,Open,467.0,105.0,4.0,0,,24,,February,Monday
70102,2024-11-03 01:39:00,2502,Cairo,Email,Low,Billing,Mina,Resolved,114.0,41.0,4.0,0,2024-11-04 18:39:00,72,1.0,November,Sunday
71275,2025-01-10 19:14:00,2050,Mansoura,Portal,Low,Delivery,Heba,Resolved,275.0,112.0,4.0,0,2025-01-15 11:14:00,72,0.0,January,Friday
70782,2024-09-19 04:50:00,2193,Ismailia,Chat,Low,Delivery,Omar,Pending,311.0,,2.0,0,,72,,September,Thursday
70221,2024-09-01 16:47:00,2425,Ismailia,Phone,Medium,Technical,Youssef,Pending,224.0,,5.0,0,,48,,September,Sunday
70669,2025-02-04 13:12:00,2057,Giza,Chat,Low,Account,Sara,Resolved,685.0,51.0,2.0,0,2025-02-06 16:12:00,72,1.0,February,Tuesday
70626,2025-02-19 03:38:00,2070,Alexandria,Chat,Low,Delivery,Youssef,Resolved,282.0,35.0,2.0,0,2025-02-20 14:38:00,72,1.0,February,Wednesday
70933,2024-10-12 20:52:00,2289,Alexandria,Chat,Medium,Account,Omar,Open,208.0,,3.0,0,,48,,October,Saturday
71354,2024-12-07 06:47:00,2428,Giza,Email,Medium,Delivery,Sara,Open,616.0,120.0,4.0,0,,48,,December,Saturday
71373,2024-09-08 12:27:00,2032,Zagazig,Email,Critical,Refund,Nada,Pending,94.0,,3.0,0,,8,,September,Sunday
70070,2024-09-30 21:21:00,2127,Mansoura,Email,High,Billing,Ali,Pending,385.0,,5.0,0,,24,,September,Monday
70173,2024-10-09 21:21:00,2101,Cairo,Portal,Low,Refund,Ali,Open,283.0,130.0,5.0,0,,72,,October,Wednesday
70433,2024-10-11 20:58:00,2175,Zagazig,Portal,High,Billing,Ali,Closed,556.0,29.0,5.0,0,2024-10-13 01:58:00,24,0.0,October,Friday
70150,2025-02-26 12:27:00,2580,Suez,Email,Low,Refund,Sara,Resolved,708.0,57.0,3.0,1,2025-02-28 21:27:00,72,1.0,February,Wednesday
71261,2024-11-08 03:23:00,2207,Tanta,Phone,Low,Account,Farah,Resolved,163.0,5.0,3.0,0,2024-11-08 08:23:00,72,1.0,November,Friday
70482,2024-10-13 12:35:00,2557,Giza,Email,Medium,Delivery,Youssef,Closed,667.0,72.0,3.0,0,2024-10-16 12:35:00,48,0.0,October,Sunday
70283,2025-01-01 22:31:00,2027,Zagazig,Chat,Medium,Technical,Nada,Resolved,79.0,43.0,3.0,1,2025-01-03 17:31:00,48,1.0,January,Wednesday
70386,2024-09-07 13:27:00,2110,Mansoura,Phone,Medium,Delivery,Ali,Open,704.0,,4.0,0,,48,,September,Saturday
71578,2024-11-12 20:12:00,2577,Tanta,Email,High,Technical,Mina,Open,14.0,40.0,4.0,0,,24,,November,Tuesday
70210,2024-10-29 00:54:00,2329,Cairo,Email,Medium,Account,Mina,Pending,524.0,,5.0,0,,48,,October,Tuesday
70341,2024-11-17 02:59:00,2305,Suez,Phone,Low,Refund,Ali,Resolved,203.0,114.0,5.0,0,2024-11-21 20:59:00,72,0.0,November,Sunday
70599,2025-02-18 08:59:00,2359,Giza,Email,Low,Billing,Mina,Open,699.0,95.0,4.0,0,,72,,February,Tuesday
71152,2024-11-24 11:23:00,2371,Giza,Phone,Low,Billing,Ali,Closed,716.0,15.0,4.0,0,2024-11-25 02:23:00,72,1.0,November,Sunday
71416,2024-09-14 04:46:00,2258,Suez,Chat,Low,Delivery,Mina,Resolved,52.0,29.0,4.0,0,2024-09-15 09:46:00,72,1.0,September,Saturday
70339,2025-01-17 03:38:00,2065,Cairo,Chat,Critical,Delivery,Sara,Pending,37.0,147.0,5.0,0,,8,,January,Friday
71594,2024-09-09 21:59:00,2003,Zagazig,Phone,Low,Delivery,Ali,Resolved,266.0,128.0,5.0,0,2024-09-15 05:59:00,72,0.0,September,Monday
70522,2024-12-01 20:29:00,2271,Alexandria,Chat,Medium,Billing,Farah,Closed,484.0,133.0,3.0,0,2024-12-07 09:29:00,48,0.0,December,Sunday
70390,2025-01-30 03:47:00,2588,Suez,Portal,High,Account,Farah,Resolved,186.0,18.0,2.0,0,2025-01-30 21:47:00,24,1.0,January,Thursday
71078,2024-11-24 05:46:00,2394,Ismailia,Portal,Low,Refund,Omar,Resolved,110.0,131.0,5.0,0,2024-11-29 16:46:00,72,0.0,November,Sunday
71254,2025-01-16 12:54:00,2007,Mansoura,Portal,Medium,Refund,Heba,Pending,594.0,67.0,5.0,0,,48,,January,Thursday
70036,2024-09-01 10:22:00,2250,Suez,Chat,Low,Refund,Mina,Resolved,439.0,39.0,4.0,1,2024-09-03 01:22:00,72,1.0,September,Sunday
70287,2025-01-26 07:20:00,2016,Mansoura,Email,Low,Billing,Nada,Closed,708.0,23.0,5.0,0,2025-01-27 06:20:00,72,1.0,January,Sunday
70623,2024-10-06 15:20:00,2339,Zagazig,Chat,High,Delivery,Ali,Pending,444.0,154.0,5.0,0,,24,,October,Sunday
70315,2024-11-07 02:08:00,2053,Cairo,Chat,Low,Account,Youssef,Resolved,46.0,142.0,5.0,1,2024-11-13 00:08:00,72,0.0,November,Thursday
71032,2025-01-12 03:15:00,2038,Mansoura,Portal,Medium,Account,Ali,Resolved,576.0,127.0,5.0,0,2025-01-17 10:15:00,48,0.0,January,Sunday
71138,2024-09-29 11:19:00,2429,Ismailia,Chat,High,Billing,Ali,Resolved,632.0,8.0,4.0,0,2024-09-29 19:19:00,24,1.0,September,Sunday
70319,2025-02-23 17:10:00,2122,Alexandria,Chat,Low,Technical,Ali,Resolved,371.0,115.0,4.0,0,2025-02-28 12:10:00,72,0.0,February,Sunday
70775,2024-12-09 19:41:00,2179,Ismailia,Phone,Low,Refund,Nada,Closed,628.0,46.0,4.0,0,2024-12-11 17:41:00,72,1.0,December,Monday
71335,2024-12-22 22:52:00,2184,Zagazig,Chat,Low,Account,Omar,Resolved,252.0,56.0,4.0,1,2024-12-25 06:52:00,72,1.0,December,Sunday
71341,2025-01-03 23:18:00,2262,Zagazig,Chat,Medium,Account,Youssef,Pending,513.0,,1.0,1,,48,,January,Friday
70716,2025-01-30 07:44:00,2025,Tanta,Chat,Medium,Complaint,Heba,Resolved,443.0,34.0,3.0,0,2025-01-31 17:44:00,48,1.0,January,Thursday
71111,2024-10-15 22:34:00,2027,Giza,Chat,High,Billing,Mina,Open,77.0,,4.0,0,,24,,October,Tuesday
71570,2024-10-06 21:27:00,2318,Zagazig,Email,Low,Delivery,Nada,Resolved,66.0,59.0,5.0,0,2024-10-09 08:27:00,72,1.0,October,Sunday
70062,2025-01-23 19:39:00,2537,Cairo,Chat,High,Account,Omar,Resolved,31.0,42.0,5.0,0,2025-01-25 13:39:00,24,0.0,January,Thursday
70453,2024-10-31 18:22:00,2285,Giza,Email,High,Complaint,Nada,Resolved,577.0,124.0,5.0,0,2024-11-05 22:22:00,24,0.0,October,Thursday
70631,2025-02-26 21:30:00,2179,Cairo,Email,Medium,Refund,Youssef,Resolved,712.0,94.0,4.0,0,2025-03-02 19:30:00,48,0.0,February,Wednesday
71213,2025-02-15 07:18:00,2009,Giza,Chat,Low,Billing,Omar,Closed,41.0,57.0,3.0,1,2025-02-17 16:18:00,72,1.0,February,Saturday
70163,2025-01-08 02:35:00,2403,Cairo,Chat,Low,Refund,Nada,Closed,544.0,130.0,4.0,0,2025-01-13 12:35:00,72,0.0,January,Wednesday
71267,2024-12-30 18:50:00,2362,Alexandria,Phone,Low,Delivery,Heba,Open,25.0,,5.0,0,,72,,December,Monday
71010,2025-02-07 16:41:00,2367,Alexandria,Portal,Low,Complaint,Farah,Closed,437.0,6.0,4.0,0,2025-02-07 22:41:00,72,1.0,February,Friday
71169,2025-01-07 18:49:00,2437,Mansoura,Chat,Medium,Billing,Heba,Resolved,631.0,144.0,5.0,0,2025-01-13 18:49:00,48,0.0,January,Tuesday
70729,2024-12-27 23:16:00,2423,Alexandria,Chat,Low,Billing,Youssef,Closed,82.0,110.0,4.0,0,2025-01-01 13:16:00,72,0.0,December,Friday
70876,2024-09-11 03:14:00,2551,Mansoura,Email,Medium,Billing,Farah,Resolved,13.0,142.0,3.0,1,2024-09-17 01:14:00,48,0.0,September,Wednesday
70358,2024-10-01 09:37:00,2312,Mansoura,Phone,Low,Complaint,Mina,Open,143.0,89.0,5.0,1,,72,,October,Tuesday
70254,2025-01-12 07:38:00,2457,Zagazig,Email,High,Technical,Farah,Resolved,461.0,26.0,4.0,0,2025-01-13 09:38:00,24,0.0,January,Sunday
70097,2025-02-19 04:51:00,2096,Alexandria,Email,Medium,Refund,Nada,Pending,548.0,,5.0,0,,48,,February,Wednesday
70245,2024-12-27 09:22:00,2073,Zagazig,Portal,Low,Billing,Omar,Pending,691.0,,5.0,0,,72,,December,Friday
70114,2024-11-15 18:08:00,2076,Ismailia,Email,Critical,Billing,Ali,Open,381.0,,1.0,0,,8,,November,Friday
71519,2024-09-04 01:15:00,2047,Cairo,Chat,High,Billing,Mina,Resolved,411.0,,4.0,1,2024-09-08 23:15:00,24,,September,Wednesday
70745,2025-01-02 14:40:00,2388,Suez,Chat,Low,Technical,Ali,Open,377.0,118.0,4.0,0,,72,,January,Thursday
71110,2024-11-26 05:06:00,2291,Suez,Chat,High,Account,Heba,Resolved,389.0,112.0,4.0,0,2024-11-30 21:06:00,24,0.0,November,Tuesday
70137,2024-10-19 07:01:00,2537,Zagazig,Portal,Medium,Complaint,Heba,Pending,299.0,,4.0,0,,48,,October,Saturday
70013,2025-01-30 19:12:00,2057,Alexandria,Portal,High,Account,Heba,Closed,564.0,53.0,3.0,0,2025-02-02 00:12:00,24,0.0,January,Thursday
70392,2025-02-01 10:58:00,2573,Alexandria,Chat,Medium,Account,Nada,Open,62.0,,2.0,0,,48,,February,Saturday
71188,2025-02-14 12:14:00,2163,Zagazig,Portal,Medium,Billing,Nada,Pending,620.0,104.0,4.0,0,,48,,February,Friday
71432,2024-11-29 20:46:00,2186,Ismailia,Email,Critical,Delivery,Sara,Pending,366.0,,5.0,0,,8,,November,Friday
71380,2025-01-17 21:34:00,2430,Ismailia,Portal,High,Billing,Youssef,Pending,437.0,164.0,5.0,0,,24,,January,Friday
71311,2024-12-02 05:58:00,2457,Alexandria,Chat,Medium,Refund,Heba,Closed,141.0,76.0,4.0,0,2024-12-05 09:58:00,48,0.0,December,Monday
70506,2024-11-27 17:42:00,2076,Cairo,Phone,Medium,Refund,Nada,Closed,204.0,46.0,5.0,0,2024-11-29 15:42:00,48,1.0,November,Wednesday
71289,2024-09-14 04:52:00,2192,Suez,Email,Medium,Billing,Heba,Open,632.0,12.0,5.0,0,,48,,September,Saturday
71307,2024-11-27 21:22:00,2215,Tanta,Phone,Low,Billing,Youssef,Pending,179.0,55.0,5.0,0,,72,,November,Wednesday
70493,2024-10-15 17:24:00,2420,Giza,Phone,Low,Technical,Sara,Resolved,399.0,85.0,3.0,0,2024-10-19 06:24:00,72,0.0,October,Tuesday
70294,2025-02-12 12:52:00,2442,Suez,Chat,Low,Account,Heba,Closed,462.0,72.0,3.0,1,2025-02-15 12:52:00,72,1.0,February,Wednesday
70207,2024-10-21 17:12:00,2553,Alexandria,Email,Low,Complaint,Nada,Open,142.0,151.0,2.0,0,,72,,October,Monday
70807,2025-01-24 22:52:00,2135,Cairo,Portal,Low,Delivery,Ali,Resolved,376.0,56.0,1.0,0,2025-01-27 06:52:00,72,1.0,January,Friday
71257,2024-10-27 00:51:00,2116,Cairo,Chat,Medium,Refund,Youssef,Resolved,344.0,3.0,4.0,0,2024-10-27 03:51:00,48,1.0,October,Sunday
71539,2024-11-10 03:46:00,2225,Ismailia,Portal,Low,Refund,Ali,Open,419.0,,4.0,0,,72,,November,Sunday
70714,2025-02-25 09:54:00,2014,Zagazig,Portal,High,Technical,Farah,Resolved,64.0,60.0,4.0,0,2025-02-27 21:54:00,24,0.0,February,Tuesday
70817,2024-09-09 03:32:00,2552,Mansoura,Chat,Low,Technical,Youssef,Resolved,307.0,12.0,2.0,0,2024-09-09 15:32:00,72,1.0,September,Monday
70080,2025-01-14 17:17:00,2300,Suez,Chat,Medium,Technical,Mina,Resolved,270.0,37.0,2.0,0,2025-01-16 06:17:00,48,1.0,January,Tuesday
70883,2025-01-25 03:24:00,2451,Ismailia,Chat,High,Complaint,Mina,Resolved,559.0,95.0,4.0,1,2025-01-29 02:24:00,24,0.0,January,Saturday
71026,2024-09-27 10:17:00,2029,Tanta,Email,Low,Refund,Mina,Resolved,414.0,118.0,5.0,0,2024-10-02 08:17:00,72,0.0,September,Friday
70401,2024-12-05 00:42:00,2096,Suez,Email,Medium,Refund,Youssef,Closed,582.0,142.0,4.0,0,2024-12-10 22:42:00,48,0.0,December,Thursday
70158,2025-02-03 01:06:00,2155,Ismailia,Phone,High,Billing,Nada,Open,467.0,,4.0,0,,24,,February,Monday
70492,2024-11-04 12:47:00,2527,Tanta,Chat,Medium,Refund,Nada,Resolved,355.0,8.0,4.0,0,2024-11-04 20:47:00,48,1.0,November,Monday
71450,2024-11-10 01:22:00,2548,Suez,Chat,Medium,Refund,Omar,Open,337.0,,4.0,0,,48,,November,Sunday
71469,2025-01-02 00:18:00,2590,Cairo,Chat,Low,Account,Youssef,Resolved,446.0,93.0,1.0,0,2025-01-05 21:18:00,72,0.0,January,Thursday
70726,2024-11-18 00:15:00,2026,Cairo,Email,High,Account,Farah,Resolved,293.0,124.0,5.0,1,2024-11-23 04:15:00,24,0.0,November,Monday
70681,2024-11-21 23:38:00,2507,Alexandria,Chat,Medium,Billing,Youssef,Resolved,272.0,163.0,4.0,0,2024-11-28 18:38:00,48,0.0,November,Thursday
70402,2025-02-21 10:57:00,2253,Alexandria,Portal,Medium,Technical,Sara,Resolved,552.0,147.0,4.0,0,2025-02-27 13:57:00,48,0.0,February,Friday
71449,2024-10-06 03:58:00,2330,Suez,Email,Medium,Refund,Omar,Resolved,269.0,31.0,4.0,0,2024-10-07 10:58:00,48,1.0,October,Sunday
71181,2024-09-23 16:12:00,2153,Ismailia,Portal,Low,Refund,Mina,Resolved,103.0,71.0,5.0,0,2024-09-26 15:12:00,72,1.0,September,Monday
70180,2025-02-08 18:13:00,2063,Zagazig,Chat,Medium,Complaint,Youssef,Resolved,252.0,15.0,5.0,0,2025-02-09 09:13:00,48,1.0,February,Saturday
70922,2024-10-12 19:57:00,2058,Zagazig,Email,Critical,Complaint,Farah,Resolved,624.0,22.0,4.0,0,2024-10-13 17:57:00,8,0.0,October,Saturday
70079,2024-11-21 13:10:00,2488,Mansoura,Chat,Low,Complaint,Nada,Closed,20.0,129.0,4.0,0,2024-11-26 22:10:00,72,0.0,November,Thursday
70987,2024-10-13 05:23:00,2313,Suez,Chat,Medium,Technical,Ali,Open,65.0,98.0,3.0,0,,48,,October,Sunday
71521,2024-10-24 09:27:00,2195,Alexandria,Email,High,Complaint,Mina,Pending,704.0,15.0,2.0,0,,24,,October,Thursday
71117,2025-02-12 23:51:00,2166,Alexandria,Phone,Low,Account,Mina,Resolved,211.0,39.0,1.0,0,2025-02-14 14:51:00,72,1.0,February,Wednesday
70737,2024-09-13 04:33:00,2441,Cairo,Phone,Low,Technical,Sara,Open,555.0,,3.0,0,,72,,September,Friday
70695,2024-12-10 18:13:00,2070,Cairo,Phone,High,Account,Omar,Resolved,234.0,115.0,4.0,0,2024-12-15 13:13:00,24,0.0,December,Tuesday
70320,2024-11-24 14:50:00,2045,Ismailia,Email,Low,Refund,Youssef,Open,646.0,,5.0,0,,72,,November,Sunday
70485,2024-10-02 07:17:00,2138,Mansoura,Chat,High,Account,Omar,Open,16.0,128.0,5.0,0,,24,,October,Wednesday
70199,2025-01-15 21:09:00,2066,Tanta,Phone,Medium,Delivery,Omar,Closed,171.0,22.0,3.0,1,2025-01-16 19:09:00,48,1.0,January,Wednesday
71129,2025-02-12 09:00:00,2186,Ismailia,Phone,High,Delivery,Youssef,Closed,122.0,82.0,5.0,1,2025-02-15 19:00:00,24,0.0,February,Wednesday
70818,2024-10-19 05:03:00,2010,Alexandria,Phone,High,Billing,Omar,Closed,381.0,107.0,4.0,0,2024-10-23 16:03:00,24,0.0,October,Saturday
70712,2024-09-18 09:27:00,2435,Giza,Chat,High,Account,Omar,Pending,257.0,153.0,3.0,0,,24,,September,Wednesday
70621,2025-02-22 09:34:00,2451,Tanta,Portal,Medium,Technical,Ali,Resolved,421.0,,3.0,0,2025-02-26 08:34:00,48,,February,Saturday
71047,2025-01-15 00:14:00,2014,Mansoura,Chat,Low,Refund,Omar,Resolved,570.0,166.0,4.0,0,2025-01-21 22:14:00,72,0.0,January,Wednesday
70439,2024-09-14 03:20:00,2266,Cairo,Email,Medium,Account,Mina,Resolved,224.0,90.0,5.0,1,2024-09-17 21:20:00,48,0.0,September,Saturday
71565,2024-09-13 07:35:00,2597,Ismailia,Phone,Medium,Billing,Nada,Resolved,33.0,46.0,5.0,0,2024-09-15 05:35:00,48,1.0,September,Friday
70134,2024-10-19 10:46:00,2288,Tanta,Chat,High,Complaint,Farah,Open,631.0,34.0,2.0,1,,24,,October,Saturday
71143,2024-09-26 15:24:00,2495,Alexandria,Phone,Low,Billing,Omar,Resolved,458.0,55.0,4.0,0,2024-09-28 22:24:00,72,1.0,September,Thursday
70815,2024-10-12 00:44:00,2106,Ismailia,Chat,Critical,Billing,Farah,Resolved,677.0,63.0,5.0,0,2024-10-14 15:44:00,8,0.0,October,Saturday
70647,2025-02-20 18:57:00,2092,Ismailia,Phone,Low,Account,Omar,Resolved,490.0,20.0,4.0,0,2025-02-21 14:57:00,72,1.0,February,Thursday
70863,2024-11-05 01:34:00,2477,Giza,Phone,Low,Refund,Youssef,Open,12.0,69.0,5.0,0,,72,,November,Tuesday
70900,2025-01-12 01:07:00,2097,Giza,Phone,Medium,Delivery,Youssef,Resolved,287.0,98.0,3.0,0,2025-01-16 03:07:00,48,0.0,January,Sunday
70408,2024-09-24 20:09:00,2398,Ismailia,Email,Medium,Complaint,Heba,Open,110.0,,4.0,0,,48,,September,Tuesday
70155,2024-09-02 23:02:00,2509,Cairo,Portal,Low,Complaint,Ali,Pending,257.0,,3.0,0,,72,,September,Monday
71030,2024-09-03 06:07:00,2201,Cairo,Email,Medium,Technical,Youssef,Resolved,627.0,99.0,4.0,0,2024-09-07 09:07:00,48,0.0,September,Tuesday
70279,2025-01-22 07:23:00,2441,Cairo,Portal,Low,Delivery,Nada,Resolved,308.0,17.0,5.0,0,2025-01-23 00:23:00,72,1.0,January,Wednesday
70795,2024-10-18 16:16:00,2392,Suez,Portal,Medium,Billing,Heba,Open,,,4.0,0,,48,,October,Friday
71340,2024-11-25 19:29:00,2135,Suez,Portal,High,Technical,Heba,Resolved,501.0,131.0,5.0,0,2024-12-01 06:29:00,24,0.0,November,Monday
70116,2024-11-22 04:23:00,2473,Tanta,Phone,Medium,Complaint,Heba,Resolved,557.0,145.0,5.0,0,2024-11-28 05:23:00,48,0.0,November,Friday
71233,2024-09-19 21:13:00,2268,Ismailia,Portal,Medium,Delivery,Farah,Resolved,111.0,83.0,4.0,0,2024-09-23 08:13:00,48,0.0,September,Thursday
70597,2024-09-02 01:30:00,2131,Giza,Chat,Low,Delivery,Nada,Resolved,695.0,70.0,5.0,1,2024-09-04 23:30:00,72,1.0,September,Monday
71433,2024-10-22 15:28:00,2235,Alexandria,Email,Low,Technical,Omar,Open,269.0,64.0,3.0,0,,72,,October,Tuesday
71358,2024-09-11 12:13:00,2459,Giza,Phone,Medium,Technical,Nada,Pending,680.0,125.0,4.0,0,,48,,September,Wednesday
70209,2025-01-06 09:38:00,2551,Alexandria,Phone,Critical,Billing,Nada,Resolved,409.0,144.0,4.0,0,2025-01-12 09:38:00,8,0.0,January,Monday
70719,2024-12-31 11:05:00,2419,Suez,Phone,Medium,Delivery,Youssef,Resolved,664.0,99.0,1.0,1,2025-01-04 14:05:00,48,0.0,December,Tuesday
70586,2024-09-28 16:26:00,2054,Ismailia,Chat,Low,Complaint,Nada,Resolved,434.0,61.0,5.0,0,2024-10-01 05:26:00,72,1.0,September,Saturday
71033,2025-02-13 11:49:00,2172,Suez,Email,Low,Technical,Ali,Resolved,41.0,,5.0,0,2025-02-19 22:49:00,72,,February,Thursday
71247,2025-01-25 06:49:00,2107,Tanta,Chat,Medium,Complaint,Heba,Resolved,377.0,107.0,1.0,0,2025-01-29 17:49:00,48,0.0,January,Saturday
70469,2024-09-29 10:57:00,2273,Ismailia,Email,Medium,Account,Sara,Resolved,686.0,162.0,1.0,0,2024-10-06 04:57:00,48,0.0,September,Sunday
71287,2024-09-16 07:48:00,2128,Suez,Portal,Critical,Complaint,Omar,Closed,593.0,76.0,1.0,0,2024-09-19 11:48:00,8,0.0,September,Monday
70540,2025-01-26 11:32:00,2332,Suez,Phone,Low,Delivery,Nada,Pending,159.0,8.0,5.0,0,,72,,January,Sunday
70836,2025-01-01 13:02:00,2286,Suez,Email,Medium,Refund,Sara,Closed,57.0,35.0,4.0,0,2025-01-03 00:02:00,48,1.0,January,Wednesday
70529,2024-09-13 08:35:00,2585,Suez,Phone,Medium,Delivery,Unassigned,Resolved,431.0,74.0,4.0,0,2024-09-16 10:35:00,48,0.0,September,Friday
70240,2025-02-16 18:44:00,2351,Tanta,Portal,Low,Billing,Farah,Closed,360.0,105.0,3.0,0,2025-02-21 03:44:00,72,0.0,February,Sunday
71538,2024-12-11 02:12:00,2402,Giza,Email,Medium,Refund,Heba,Pending,481.0,,4.0,0,,48,,December,Wednesday
71297,2024-11-29 06:40:00,2187,Cairo,Portal,Medium,Delivery,Mina,Resolved,169.0,101.0,4.0,0,2024-12-03 11:40:00,48,0.0,November,Friday
70458,2024-11-12 00:13:00,2123,Cairo,Portal,Medium,Account,Ali,Closed,661.0,131.0,5.0,0,2024-11-17 11:13:00,48,0.0,November,Tuesday
70420,2024-10-11 18:47:00,2084,Alexandria,Chat,Medium,Refund,Farah,Resolved,439.0,14.0,2.0,0,2024-10-12 08:47:00,48,1.0,October,Friday
70264,2024-10-30 17:28:00,2182,Ismailia,Chat,Medium,Account,Nada,Resolved,172.0,51.0,3.0,1,2024-11-01 20:28:00,48,0.0,October,Wednesday
71104,2024-10-28 15:23:00,2058,Cairo,Chat,Medium,Refund,Mina,Pending,103.0,90.0,5.0,0,,48,,October,Monday
70920,2024-09-15 07:22:00,2111,Cairo,Portal,Medium,Billing,Sara,Resolved,497.0,71.0,4.0,0,2024-09-18 06:22:00,48,0.0,September,Sunday
71084,2025-02-05 09:42:00,2553,Cairo,Chat,Medium,Account,Ali,Closed,643.0,20.0,3.0,0,2025-02-06 05:42:00,48,1.0,February,Wednesday
70947,2025-01-08 04:11:00,2513,Mansoura,Chat,Low,Account,Farah,Resolved,625.0,36.0,3.0,0,2025-01-09 16:11:00,72,1.0,January,Wednesday
